reference_date,report_date,confirm,max_confirm,lag,multiplier,geo_value
2022-10-01,2025-02-01,26180.0,26150.0,854,0.9988540870893812,us
2022-10-01,2025-02-08,26180.0,26150.0,861,0.9988540870893812,us
2022-10-01,2025-02-15,26180.0,26150.0,868,0.9988540870893812,us
2022-10-01,2025-02-22,26180.0,26150.0,875,0.9988540870893812,us
2022-10-01,2025-03-01,26180.0,26150.0,882,0.9988540870893812,us
2022-10-01,2025-03-08,26180.0,26150.0,889,0.9988540870893812,us
2022-10-01,2025-03-15,26178.0,26150.0,896,0.9989303995721598,us
2022-10-01,2025-03-22,26178.0,26150.0,903,0.9989303995721598,us
2022-10-01,2025-03-29,26178.0,26150.0,910,0.9989303995721598,us
2022-10-01,2025-04-05,26177.0,26150.0,917,0.9989685601864232,us
2022-10-01,2025-04-12,26177.0,26150.0,924,0.9989685601864232,us
2022-10-01,2025-04-19,26174.0,26150.0,931,0.9990830595247192,us
2022-10-01,2025-04-26,26173.0,26150.0,938,0.9991212318037672,us
2022-10-01,2025-05-03,26173.0,26150.0,945,0.9991212318037672,us
2022-10-01,2025-05-10,26175.0,26150.0,952,0.9990448901623686,us
2022-10-01,2025-05-17,26173.0,26150.0,959,0.9991212318037672,us
2022-10-01,2025-05-24,26169.0,26150.0,966,0.9992739500936222,us
2022-10-01,2025-05-31,26169.0,26150.0,973,0.9992739500936222,us
2022-10-01,2025-06-07,26156.0,26150.0,980,0.9997706071264719,us
2022-10-01,2025-06-14,26156.0,26150.0,987,0.9997706071264719,us
2022-10-01,2025-06-21,26156.0,26150.0,994,0.9997706071264719,us
2022-10-01,2025-06-28,26156.0,26150.0,1001,0.9997706071264719,us
2022-10-01,2025-07-12,26152.0,26150.0,1015,0.9999235240134597,us
2022-10-01,2025-07-19,26152.0,26150.0,1022,0.9999235240134597,us
2022-10-01,2025-07-26,26152.0,26150.0,1029,0.9999235240134597,us
2022-10-01,2025-08-02,26152.0,26150.0,1036,0.9999235240134597,us
2022-10-01,2025-08-09,26152.0,26150.0,1043,0.9999235240134597,us
2022-10-01,2025-08-16,26152.0,26150.0,1050,0.9999235240134597,us
2022-10-01,2025-08-23,26150.0,26150.0,1057,1.0,us
2022-10-01,2025-08-30,26150.0,26150.0,1064,1.0,us
2022-10-08,2025-02-01,24801.0,24763.0,847,0.998467803717592,us
2022-10-08,2025-02-08,24783.0,24763.0,854,0.9991929951983214,us
2022-10-08,2025-02-15,24783.0,24763.0,861,0.9991929951983214,us
2022-10-08,2025-02-22,24783.0,24763.0,868,0.9991929951983214,us
2022-10-08,2025-03-01,24782.0,24763.0,875,0.9992333145024614,us
2022-10-08,2025-03-08,24782.0,24763.0,882,0.9992333145024614,us
2022-10-08,2025-03-15,24782.0,24763.0,889,0.9992333145024614,us
2022-10-08,2025-03-22,24782.0,24763.0,896,0.9992333145024614,us
2022-10-08,2025-03-29,24782.0,24763.0,903,0.9992333145024614,us
2022-10-08,2025-04-05,24781.0,24763.0,910,0.9992736370606513,us
2022-10-08,2025-04-12,24781.0,24763.0,917,0.9992736370606513,us
2022-10-08,2025-04-19,24781.0,24763.0,924,0.9992736370606513,us
2022-10-08,2025-04-26,24780.0,24763.0,931,0.9993139628732849,us
2022-10-08,2025-05-03,24780.0,24763.0,938,0.9993139628732849,us
2022-10-08,2025-05-10,24782.0,24763.0,945,0.9992333145024614,us
2022-10-08,2025-05-17,24780.0,24763.0,952,0.9993139628732849,us
2022-10-08,2025-05-24,24777.0,24763.0,959,0.9994349598417888,us
2022-10-08,2025-05-31,24777.0,24763.0,966,0.9994349598417888,us
2022-10-08,2025-06-07,24767.0,24763.0,973,0.9998384947712682,us
2022-10-08,2025-06-14,24767.0,24763.0,980,0.9998384947712682,us
2022-10-08,2025-06-21,24767.0,24763.0,987,0.9998384947712682,us
2022-10-08,2025-06-28,24767.0,24763.0,994,0.9998384947712682,us
2022-10-08,2025-07-12,24763.0,24763.0,1008,1.0,us
2022-10-08,2025-07-19,24763.0,24763.0,1015,1.0,us
2022-10-08,2025-07-26,24763.0,24763.0,1022,1.0,us
2022-10-08,2025-08-02,24763.0,24763.0,1029,1.0,us
2022-10-08,2025-08-09,24763.0,24763.0,1036,1.0,us
2022-10-08,2025-08-16,24763.0,24763.0,1043,1.0,us
2022-10-08,2025-08-23,24763.0,24763.0,1050,1.0,us
2022-10-08,2025-08-30,24763.0,24763.0,1057,1.0,us
2022-10-15,2025-02-01,24056.0,24021.0,840,0.9985450615231127,us
2022-10-15,2025-02-08,24053.0,24021.0,847,0.9986696046231239,us
2022-10-15,2025-02-15,24053.0,24021.0,854,0.9986696046231239,us
2022-10-15,2025-02-22,24053.0,24021.0,861,0.9986696046231239,us
2022-10-15,2025-03-01,24050.0,24021.0,868,0.9987941787941788,us
2022-10-15,2025-03-08,24050.0,24021.0,875,0.9987941787941788,us
2022-10-15,2025-03-15,24050.0,24021.0,882,0.9987941787941788,us
2022-10-15,2025-03-22,24050.0,24021.0,889,0.9987941787941788,us
2022-10-15,2025-03-29,24050.0,24021.0,896,0.9987941787941788,us
2022-10-15,2025-04-05,24050.0,24021.0,903,0.9987941787941788,us
2022-10-15,2025-04-12,24050.0,24021.0,910,0.9987941787941788,us
2022-10-15,2025-04-19,24047.0,24021.0,917,0.9989187840479062,us
2022-10-15,2025-04-26,24045.0,24021.0,924,0.9990018714909544,us
2022-10-15,2025-05-03,24045.0,24021.0,931,0.9990018714909544,us
2022-10-15,2025-05-10,24045.0,24021.0,938,0.9990018714909544,us
2022-10-15,2025-05-17,24045.0,24021.0,945,0.9990018714909544,us
2022-10-15,2025-05-24,24039.0,24021.0,952,0.9992512167727443,us
2022-10-15,2025-05-31,24039.0,24021.0,959,0.9992512167727443,us
2022-10-15,2025-06-07,24026.0,24021.0,966,0.9997918921168734,us
2022-10-15,2025-06-14,24026.0,24021.0,973,0.9997918921168734,us
2022-10-15,2025-06-21,24026.0,24021.0,980,0.9997918921168734,us
2022-10-15,2025-06-28,24026.0,24021.0,987,0.9997918921168734,us
2022-10-15,2025-07-12,24021.0,24021.0,1001,1.0,us
2022-10-15,2025-07-19,24021.0,24021.0,1008,1.0,us
2022-10-15,2025-07-26,24021.0,24021.0,1015,1.0,us
2022-10-15,2025-08-02,24021.0,24021.0,1022,1.0,us
2022-10-15,2025-08-09,24021.0,24021.0,1029,1.0,us
2022-10-15,2025-08-16,24021.0,24021.0,1036,1.0,us
2022-10-15,2025-08-23,24021.0,24021.0,1043,1.0,us
2022-10-15,2025-08-30,24021.0,24021.0,1050,1.0,us
2022-10-22,2025-02-01,24127.0,24100.0,833,0.9988809217888672,us
2022-10-22,2025-02-08,24127.0,24100.0,840,0.9988809217888672,us
2022-10-22,2025-02-15,24127.0,24100.0,847,0.9988809217888672,us
2022-10-22,2025-02-22,24127.0,24100.0,854,0.9988809217888672,us
2022-10-22,2025-03-01,24126.0,24100.0,861,0.9989223244632347,us
2022-10-22,2025-03-08,24126.0,24100.0,868,0.9989223244632347,us
2022-10-22,2025-03-15,24125.0,24100.0,875,0.9989637305699481,us
2022-10-22,2025-03-22,24125.0,24100.0,882,0.9989637305699481,us
2022-10-22,2025-03-29,24125.0,24100.0,889,0.9989637305699481,us
2022-10-22,2025-04-05,24125.0,24100.0,896,0.9989637305699481,us
2022-10-22,2025-04-12,24125.0,24100.0,903,0.9989637305699481,us
2022-10-22,2025-04-19,24121.0,24100.0,910,0.9991293893288006,us
2022-10-22,2025-04-26,24119.0,24100.0,917,0.9992122393134044,us
2022-10-22,2025-05-03,24119.0,24100.0,924,0.9992122393134044,us
2022-10-22,2025-05-10,24119.0,24100.0,931,0.9992122393134044,us
2022-10-22,2025-05-17,24119.0,24100.0,938,0.9992122393134044,us
2022-10-22,2025-05-24,24117.0,24100.0,945,0.9992951030393499,us
2022-10-22,2025-05-31,24117.0,24100.0,952,0.9992951030393499,us
2022-10-22,2025-06-07,24104.0,24100.0,959,0.9998340524394291,us
2022-10-22,2025-06-14,24104.0,24100.0,966,0.9998340524394291,us
2022-10-22,2025-06-21,24104.0,24100.0,973,0.9998340524394291,us
2022-10-22,2025-06-28,24104.0,24100.0,980,0.9998340524394291,us
2022-10-22,2025-07-12,24101.0,24100.0,994,0.9999585079457284,us
2022-10-22,2025-07-19,24101.0,24100.0,1001,0.9999585079457284,us
2022-10-22,2025-07-26,24101.0,24100.0,1008,0.9999585079457284,us
2022-10-22,2025-08-02,24101.0,24100.0,1015,0.9999585079457284,us
2022-10-22,2025-08-09,24101.0,24100.0,1022,0.9999585079457284,us
2022-10-22,2025-08-16,24101.0,24100.0,1029,0.9999585079457284,us
2022-10-22,2025-08-23,24100.0,24100.0,1036,1.0,us
2022-10-22,2025-08-30,24100.0,24100.0,1043,1.0,us
2022-10-29,2025-02-01,24406.0,24372.0,826,0.9986068999426371,us
2022-10-29,2025-02-08,24406.0,24372.0,833,0.9986068999426371,us
2022-10-29,2025-02-15,24406.0,24372.0,840,0.9986068999426371,us
2022-10-29,2025-02-22,24406.0,24372.0,847,0.9986068999426371,us
2022-10-29,2025-03-01,24405.0,24372.0,854,0.9986478180700676,us
2022-10-29,2025-03-08,24404.0,24372.0,861,0.9986887395508933,us
2022-10-29,2025-03-15,24403.0,24372.0,868,0.9987296643855264,us
2022-10-29,2025-03-22,24403.0,24372.0,875,0.9987296643855264,us
2022-10-29,2025-03-29,24403.0,24372.0,882,0.9987296643855264,us
2022-10-29,2025-04-05,24403.0,24372.0,889,0.9987296643855264,us
2022-10-29,2025-04-12,24403.0,24372.0,896,0.9987296643855264,us
2022-10-29,2025-04-19,24401.0,24372.0,903,0.998811524117864,us
2022-10-29,2025-04-26,24400.0,24372.0,910,0.9988524590163934,us
2022-10-29,2025-05-03,24400.0,24372.0,917,0.9988524590163934,us
2022-10-29,2025-05-10,24401.0,24372.0,924,0.998811524117864,us
2022-10-29,2025-05-17,24400.0,24372.0,931,0.9988524590163934,us
2022-10-29,2025-05-24,24397.0,24372.0,938,0.9989752838463746,us
2022-10-29,2025-05-31,24397.0,24372.0,945,0.9989752838463746,us
2022-10-29,2025-06-07,24379.0,24372.0,952,0.9997128676319783,us
2022-10-29,2025-06-14,24379.0,24372.0,959,0.9997128676319783,us
2022-10-29,2025-06-21,24379.0,24372.0,966,0.9997128676319783,us
2022-10-29,2025-06-28,24379.0,24372.0,973,0.9997128676319783,us
2022-10-29,2025-07-12,24372.0,24372.0,987,1.0,us
2022-10-29,2025-07-19,24372.0,24372.0,994,1.0,us
2022-10-29,2025-07-26,24372.0,24372.0,1001,1.0,us
2022-10-29,2025-08-02,24372.0,24372.0,1008,1.0,us
2022-10-29,2025-08-09,24372.0,24372.0,1015,1.0,us
2022-10-29,2025-08-16,24372.0,24372.0,1022,1.0,us
2022-10-29,2025-08-23,24372.0,24372.0,1029,1.0,us
2022-10-29,2025-08-30,24372.0,24372.0,1036,1.0,us
2022-11-05,2025-02-01,25577.0,25533.0,819,0.9982797044219416,us
2022-11-05,2025-02-08,25576.0,25533.0,826,0.9983187363152956,us
2022-11-05,2025-02-15,25576.0,25533.0,833,0.9983187363152956,us
2022-11-05,2025-02-22,25576.0,25533.0,840,0.9983187363152956,us
2022-11-05,2025-03-01,25574.0,25533.0,847,0.9983968092594041,us
2022-11-05,2025-03-08,25574.0,25533.0,854,0.9983968092594041,us
2022-11-05,2025-03-15,25570.0,25533.0,861,0.9985529917872507,us
2022-11-05,2025-03-22,25570.0,25533.0,868,0.9985529917872507,us
2022-11-05,2025-03-29,25570.0,25533.0,875,0.9985529917872507,us
2022-11-05,2025-04-05,25569.0,25533.0,882,0.9985920450545582,us
2022-11-05,2025-04-12,25569.0,25533.0,889,0.9985920450545582,us
2022-11-05,2025-04-19,25567.0,25533.0,896,0.9986701607540971,us
2022-11-05,2025-04-26,25562.0,25533.0,903,0.9988655034817306,us
2022-11-05,2025-05-03,25562.0,25533.0,910,0.9988655034817306,us
2022-11-05,2025-05-10,25563.0,25533.0,917,0.9988264288229081,us
2022-11-05,2025-05-17,25562.0,25533.0,924,0.9988655034817306,us
2022-11-05,2025-05-24,25559.0,25533.0,931,0.9989827458038264,us
2022-11-05,2025-05-31,25559.0,25533.0,938,0.9989827458038264,us
2022-11-05,2025-06-07,25542.0,25533.0,945,0.9996476391825229,us
2022-11-05,2025-06-14,25542.0,25533.0,952,0.9996476391825229,us
2022-11-05,2025-06-21,25542.0,25533.0,959,0.9996476391825229,us
2022-11-05,2025-06-28,25542.0,25533.0,966,0.9996476391825229,us
2022-11-05,2025-07-12,25534.0,25533.0,980,0.9999608365316832,us
2022-11-05,2025-07-19,25534.0,25533.0,987,0.9999608365316832,us
2022-11-05,2025-07-26,25534.0,25533.0,994,0.9999608365316832,us
2022-11-05,2025-08-02,25534.0,25533.0,1001,0.9999608365316832,us
2022-11-05,2025-08-09,25534.0,25533.0,1008,0.9999608365316832,us
2022-11-05,2025-08-16,25534.0,25533.0,1015,0.9999608365316832,us
2022-11-05,2025-08-23,25533.0,25533.0,1022,1.0,us
2022-11-05,2025-08-30,25533.0,25533.0,1029,1.0,us
2022-11-12,2025-02-01,29428.0,29394.0,812,0.9988446377599565,us
2022-11-12,2025-02-08,29427.0,29394.0,819,0.9988785808950963,us
2022-11-12,2025-02-15,29427.0,29394.0,826,0.9988785808950963,us
2022-11-12,2025-02-22,29427.0,29394.0,833,0.9988785808950963,us
2022-11-12,2025-03-01,29426.0,29394.0,840,0.9989125263372528,us
2022-11-12,2025-03-08,29426.0,29394.0,847,0.9989125263372528,us
2022-11-12,2025-03-15,29425.0,29394.0,854,0.998946474086661,us
2022-11-12,2025-03-22,29425.0,29394.0,861,0.998946474086661,us
2022-11-12,2025-03-29,29425.0,29394.0,868,0.998946474086661,us
2022-11-12,2025-04-05,29425.0,29394.0,875,0.998946474086661,us
2022-11-12,2025-04-12,29425.0,29394.0,882,0.998946474086661,us
2022-11-12,2025-04-19,29419.0,29394.0,889,0.9991502090485741,us
2022-11-12,2025-04-26,29416.0,29394.0,896,0.9992521076964918,us
2022-11-12,2025-05-03,29416.0,29394.0,903,0.9992521076964918,us
2022-11-12,2025-05-10,29420.0,29394.0,910,0.9991162474507138,us
2022-11-12,2025-05-17,29416.0,29394.0,917,0.9992521076964918,us
2022-11-12,2025-05-24,29414.0,29394.0,924,0.9993200516760726,us
2022-11-12,2025-05-31,29414.0,29394.0,931,0.9993200516760726,us
2022-11-12,2025-06-07,29399.0,29394.0,938,0.9998299261879656,us
2022-11-12,2025-06-14,29399.0,29394.0,945,0.9998299261879656,us
2022-11-12,2025-06-21,29399.0,29394.0,952,0.9998299261879656,us
2022-11-12,2025-06-28,29399.0,29394.0,959,0.9998299261879656,us
2022-11-12,2025-07-12,29394.0,29394.0,973,1.0,us
2022-11-12,2025-07-19,29394.0,29394.0,980,1.0,us
2022-11-12,2025-07-26,29394.0,29394.0,987,1.0,us
2022-11-12,2025-08-02,29394.0,29394.0,994,1.0,us
2022-11-12,2025-08-09,29394.0,29394.0,1001,1.0,us
2022-11-12,2025-08-16,29394.0,29394.0,1008,1.0,us
2022-11-12,2025-08-23,29394.0,29394.0,1015,1.0,us
2022-11-12,2025-08-30,29394.0,29394.0,1022,1.0,us
2022-11-19,2025-02-01,25295.0,25257.0,805,0.9984977268234829,us
2022-11-19,2025-02-08,25295.0,25257.0,812,0.9984977268234829,us
2022-11-19,2025-02-15,25295.0,25257.0,819,0.9984977268234829,us
2022-11-19,2025-02-22,25295.0,25257.0,826,0.9984977268234829,us
2022-11-19,2025-03-01,25293.0,25257.0,833,0.99857668129522,us
2022-11-19,2025-03-08,25293.0,25257.0,840,0.99857668129522,us
2022-11-19,2025-03-15,25288.0,25257.0,847,0.9987741221132553,us
2022-11-19,2025-03-22,25288.0,25257.0,854,0.9987741221132553,us
2022-11-19,2025-03-29,25288.0,25257.0,861,0.9987741221132553,us
2022-11-19,2025-04-05,25287.0,25257.0,868,0.9988136196464587,us
2022-11-19,2025-04-12,25287.0,25257.0,875,0.9988136196464587,us
2022-11-19,2025-04-19,25278.0,25257.0,882,0.9991692380726324,us
2022-11-19,2025-04-26,25276.0,25257.0,889,0.9992482987814527,us
2022-11-19,2025-05-03,25276.0,25257.0,896,0.9992482987814527,us
2022-11-19,2025-05-10,25279.0,25257.0,903,0.9991297124095099,us
2022-11-19,2025-05-17,25276.0,25257.0,910,0.9992482987814527,us
2022-11-19,2025-05-24,25275.0,25257.0,917,0.9992878338278932,us
2022-11-19,2025-05-31,25275.0,25257.0,924,0.9992878338278932,us
2022-11-19,2025-06-07,25262.0,25257.0,931,0.999802074261737,us
2022-11-19,2025-06-14,25262.0,25257.0,938,0.999802074261737,us
2022-11-19,2025-06-21,25262.0,25257.0,945,0.999802074261737,us
2022-11-19,2025-06-28,25262.0,25257.0,952,0.999802074261737,us
2022-11-19,2025-07-12,25257.0,25257.0,966,1.0,us
2022-11-19,2025-07-19,25257.0,25257.0,973,1.0,us
2022-11-19,2025-07-26,25257.0,25257.0,980,1.0,us
2022-11-19,2025-08-02,25257.0,25257.0,987,1.0,us
2022-11-19,2025-08-09,25257.0,25257.0,994,1.0,us
2022-11-19,2025-08-16,25257.0,25257.0,1001,1.0,us
2022-11-19,2025-08-23,25257.0,25257.0,1008,1.0,us
2022-11-19,2025-08-30,25257.0,25257.0,1015,1.0,us
2022-11-26,2025-02-01,27707.0,27681.0,798,0.9990616089796802,us
2022-11-26,2025-02-08,27705.0,27681.0,805,0.9991337303735788,us
2022-11-26,2025-02-15,27705.0,27681.0,812,0.9991337303735788,us
2022-11-26,2025-02-22,27705.0,27681.0,819,0.9991337303735788,us
2022-11-26,2025-03-01,27705.0,27681.0,826,0.9991337303735788,us
2022-11-26,2025-03-08,27705.0,27681.0,833,0.9991337303735788,us
2022-11-26,2025-03-15,27705.0,27681.0,840,0.9991337303735788,us
2022-11-26,2025-03-22,27705.0,27681.0,847,0.9991337303735788,us
2022-11-26,2025-03-29,27705.0,27681.0,854,0.9991337303735788,us
2022-11-26,2025-04-05,27705.0,27681.0,861,0.9991337303735788,us
2022-11-26,2025-04-12,27705.0,27681.0,868,0.9991337303735788,us
2022-11-26,2025-04-19,27702.0,27681.0,875,0.99924193199047,us
2022-11-26,2025-04-26,27700.0,27681.0,882,0.9993140794223827,us
2022-11-26,2025-05-03,27700.0,27681.0,889,0.9993140794223827,us
2022-11-26,2025-05-10,27700.0,27681.0,896,0.9993140794223827,us
2022-11-26,2025-05-17,27700.0,27681.0,903,0.9993140794223827,us
2022-11-26,2025-05-24,27699.0,27681.0,910,0.9993501570453807,us
2022-11-26,2025-05-31,27699.0,27681.0,917,0.9993501570453807,us
2022-11-26,2025-06-07,27684.0,27681.0,924,0.9998916341569137,us
2022-11-26,2025-06-14,27684.0,27681.0,931,0.9998916341569137,us
2022-11-26,2025-06-21,27684.0,27681.0,938,0.9998916341569137,us
2022-11-26,2025-06-28,27684.0,27681.0,945,0.9998916341569137,us
2022-11-26,2025-07-12,27682.0,27681.0,959,0.9999638754425259,us
2022-11-26,2025-07-19,27682.0,27681.0,966,0.9999638754425259,us
2022-11-26,2025-07-26,27682.0,27681.0,973,0.9999638754425259,us
2022-11-26,2025-08-02,27682.0,27681.0,980,0.9999638754425259,us
2022-11-26,2025-08-09,27682.0,27681.0,987,0.9999638754425259,us
2022-11-26,2025-08-16,27682.0,27681.0,994,0.9999638754425259,us
2022-11-26,2025-08-23,27681.0,27681.0,1001,1.0,us
2022-11-26,2025-08-30,27681.0,27681.0,1008,1.0,us
2022-12-03,2025-02-01,35794.0,35745.0,791,0.9986310554841593,us
2022-12-03,2025-02-08,35774.0,35745.0,798,0.9991893553977749,us
2022-12-03,2025-02-15,35774.0,35745.0,805,0.9991893553977749,us
2022-12-03,2025-02-22,35774.0,35745.0,812,0.9991893553977749,us
2022-12-03,2025-03-01,35770.0,35745.0,819,0.9993010902991334,us
2022-12-03,2025-03-08,35770.0,35745.0,826,0.9993010902991334,us
2022-12-03,2025-03-15,35770.0,35745.0,833,0.9993010902991334,us
2022-12-03,2025-03-22,35770.0,35745.0,840,0.9993010902991334,us
2022-12-03,2025-03-29,35770.0,35745.0,847,0.9993010902991334,us
2022-12-03,2025-04-05,35770.0,35745.0,854,0.9993010902991334,us
2022-12-03,2025-04-12,35770.0,35745.0,861,0.9993010902991334,us
2022-12-03,2025-04-19,35764.0,35745.0,868,0.9994687395145957,us
2022-12-03,2025-04-26,35763.0,35745.0,875,0.9994966865195872,us
2022-12-03,2025-05-03,35763.0,35745.0,882,0.9994966865195872,us
2022-12-03,2025-05-10,35766.0,35745.0,889,0.9994128501929207,us
2022-12-03,2025-05-17,35763.0,35745.0,896,0.9994966865195872,us
2022-12-03,2025-05-24,35758.0,35745.0,903,0.9996364449913306,us
2022-12-03,2025-05-31,35758.0,35745.0,910,0.9996364449913306,us
2022-12-03,2025-06-07,35746.0,35745.0,917,0.9999720248419404,us
2022-12-03,2025-06-14,35746.0,35745.0,924,0.9999720248419404,us
2022-12-03,2025-06-21,35746.0,35745.0,931,0.9999720248419404,us
2022-12-03,2025-06-28,35746.0,35745.0,938,0.9999720248419404,us
2022-12-03,2025-07-12,35745.0,35745.0,952,1.0,us
2022-12-03,2025-07-19,35745.0,35745.0,959,1.0,us
2022-12-03,2025-07-26,35745.0,35745.0,966,1.0,us
2022-12-03,2025-08-02,35745.0,35745.0,973,1.0,us
2022-12-03,2025-08-09,35745.0,35745.0,980,1.0,us
2022-12-03,2025-08-16,35745.0,35745.0,987,1.0,us
2022-12-03,2025-08-23,35745.0,35745.0,994,1.0,us
2022-12-03,2025-08-30,35745.0,35745.0,1001,1.0,us
2022-12-10,2025-02-01,36582.0,36533.0,784,0.9986605434366629,us
2022-12-10,2025-02-08,36581.0,36533.0,791,0.9986878434159809,us
2022-12-10,2025-02-15,36581.0,36533.0,798,0.9986878434159809,us
2022-12-10,2025-02-22,36581.0,36533.0,805,0.9986878434159809,us
2022-12-10,2025-03-01,36578.0,36533.0,812,0.9987697523101318,us
2022-12-10,2025-03-08,36577.0,36533.0,819,0.9987970582606556,us
2022-12-10,2025-03-15,36576.0,36533.0,826,0.998824365704287,us
2022-12-10,2025-03-22,36576.0,36533.0,833,0.998824365704287,us
2022-12-10,2025-03-29,36576.0,36533.0,840,0.998824365704287,us
2022-12-10,2025-04-05,36575.0,36533.0,847,0.9988516746411483,us
2022-12-10,2025-04-12,36575.0,36533.0,854,0.9988516746411483,us
2022-12-10,2025-04-19,36570.0,36533.0,861,0.9989882417281926,us
2022-12-10,2025-04-26,36564.0,36533.0,868,0.999152171534843,us
2022-12-10,2025-05-03,36564.0,36533.0,875,0.999152171534843,us
2022-12-10,2025-05-10,36568.0,36533.0,882,0.9990428790199081,us
2022-12-10,2025-05-17,36564.0,36533.0,889,0.999152171534843,us
2022-12-10,2025-05-24,36563.0,36533.0,896,0.9991794984000218,us
2022-12-10,2025-05-31,36563.0,36533.0,903,0.9991794984000218,us
2022-12-10,2025-06-07,36535.0,36533.0,910,0.9999452579718079,us
2022-12-10,2025-06-14,36535.0,36533.0,917,0.9999452579718079,us
2022-12-10,2025-06-21,36535.0,36533.0,924,0.9999452579718079,us
2022-12-10,2025-06-28,36535.0,36533.0,931,0.9999452579718079,us
2022-12-10,2025-07-12,36533.0,36533.0,945,1.0,us
2022-12-10,2025-07-19,36533.0,36533.0,952,1.0,us
2022-12-10,2025-07-26,36533.0,36533.0,959,1.0,us
2022-12-10,2025-08-02,36533.0,36533.0,966,1.0,us
2022-12-10,2025-08-09,36533.0,36533.0,973,1.0,us
2022-12-10,2025-08-16,36533.0,36533.0,980,1.0,us
2022-12-10,2025-08-23,36533.0,36533.0,987,1.0,us
2022-12-10,2025-08-30,36533.0,36533.0,994,1.0,us
2022-12-17,2025-02-01,38963.0,38913.0,777,0.99871673125786,us
2022-12-17,2025-02-08,38961.0,38913.0,784,0.9987679987679988,us
2022-12-17,2025-02-15,38961.0,38913.0,791,0.9987679987679988,us
2022-12-17,2025-02-22,38961.0,38913.0,798,0.9987679987679988,us
2022-12-17,2025-03-01,38957.0,38913.0,805,0.9988705495803065,us
2022-12-17,2025-03-08,38957.0,38913.0,812,0.9988705495803065,us
2022-12-17,2025-03-15,38956.0,38913.0,819,0.9988961905739809,us
2022-12-17,2025-03-22,38956.0,38913.0,826,0.9988961905739809,us
2022-12-17,2025-03-29,38956.0,38913.0,833,0.9988961905739809,us
2022-12-17,2025-04-05,38956.0,38913.0,840,0.9988961905739809,us
2022-12-17,2025-04-12,38956.0,38913.0,847,0.9988961905739809,us
2022-12-17,2025-04-19,38950.0,38913.0,854,0.9990500641848524,us
2022-12-17,2025-04-26,38948.0,38913.0,861,0.9991013659237958,us
2022-12-17,2025-05-03,38948.0,38913.0,868,0.9991013659237958,us
2022-12-17,2025-05-10,38948.0,38913.0,875,0.9991013659237958,us
2022-12-17,2025-05-17,38948.0,38913.0,882,0.9991013659237958,us
2022-12-17,2025-05-24,38945.0,38913.0,889,0.9991783284118629,us
2022-12-17,2025-05-31,38945.0,38913.0,896,0.9991783284118629,us
2022-12-17,2025-06-07,38917.0,38913.0,903,0.9998972171544569,us
2022-12-17,2025-06-14,38917.0,38913.0,910,0.9998972171544569,us
2022-12-17,2025-06-21,38917.0,38913.0,917,0.9998972171544569,us
2022-12-17,2025-06-28,38917.0,38913.0,924,0.9998972171544569,us
2022-12-17,2025-07-12,38913.0,38913.0,938,1.0,us
2022-12-17,2025-07-19,38913.0,38913.0,945,1.0,us
2022-12-17,2025-07-26,38913.0,38913.0,952,1.0,us
2022-12-17,2025-08-02,38913.0,38913.0,959,1.0,us
2022-12-17,2025-08-09,38913.0,38913.0,966,1.0,us
2022-12-17,2025-08-16,38913.0,38913.0,973,1.0,us
2022-12-17,2025-08-23,38913.0,38913.0,980,1.0,us
2022-12-17,2025-08-30,38913.0,38913.0,987,1.0,us
2022-12-24,2025-02-01,40403.0,40364.0,770,0.9990347251441725,us
2022-12-24,2025-02-08,40403.0,40364.0,777,0.9990347251441725,us
2022-12-24,2025-02-15,40403.0,40364.0,784,0.9990347251441725,us
2022-12-24,2025-02-22,40403.0,40364.0,791,0.9990347251441725,us
2022-12-24,2025-03-01,40401.0,40364.0,798,0.9990841810846266,us
2022-12-24,2025-03-08,40401.0,40364.0,805,0.9990841810846266,us
2022-12-24,2025-03-15,40401.0,40364.0,812,0.9990841810846266,us
2022-12-24,2025-03-22,40401.0,40364.0,819,0.9990841810846266,us
2022-12-24,2025-03-29,40401.0,40364.0,826,0.9990841810846266,us
2022-12-24,2025-04-05,40401.0,40364.0,833,0.9990841810846266,us
2022-12-24,2025-04-12,40401.0,40364.0,840,0.9990841810846266,us
2022-12-24,2025-04-19,40394.0,40364.0,847,0.9992573154428875,us
2022-12-24,2025-04-26,40394.0,40364.0,854,0.9992573154428875,us
2022-12-24,2025-05-03,40394.0,40364.0,861,0.9992573154428875,us
2022-12-24,2025-05-10,40394.0,40364.0,868,0.9992573154428875,us
2022-12-24,2025-05-17,40394.0,40364.0,875,0.9992573154428875,us
2022-12-24,2025-05-24,40392.0,40364.0,882,0.9993067934244405,us
2022-12-24,2025-05-31,40392.0,40364.0,889,0.9993067934244405,us
2022-12-24,2025-06-07,40365.0,40364.0,896,0.9999752260621826,us
2022-12-24,2025-06-14,40365.0,40364.0,903,0.9999752260621826,us
2022-12-24,2025-06-21,40365.0,40364.0,910,0.9999752260621826,us
2022-12-24,2025-06-28,40365.0,40364.0,917,0.9999752260621826,us
2022-12-24,2025-07-12,40364.0,40364.0,931,1.0,us
2022-12-24,2025-07-19,40364.0,40364.0,938,1.0,us
2022-12-24,2025-07-26,40364.0,40364.0,945,1.0,us
2022-12-24,2025-08-02,40364.0,40364.0,952,1.0,us
2022-12-24,2025-08-09,40364.0,40364.0,959,1.0,us
